		Total Processors: 2

  Time:  2037   | Type D,  2 | Type D,  3 | Q Total:   626 | No queue items | 
  Time:  2038   | Type D,  1 | Type D,  2 | Q Total:   626 | No queue items | 
  Time:  2039   | Type C,  2 | Type D,  1 | Q Total:   625 | No queue items | 
  Time:  2040   | Type C,  1 | Type B,  3 | Q Total:   625 | No queue items | 
  Time:  2041   | Type A,  3 | Type B,  2 | Q Total:   625 | No queue items | 
  Time:  2042   | Type A,  2 | Type B,  1 | Q Total:   625 | No queue items | 
  Time:  2043   | Type D, 17 | Type A,  1 | Q Total:   625 | No queue items | 
  Time:  2044   | Type D, 16 | Type B,  2 | Q Total:   624 | No queue items | 
  Time:  2045   | Type D, 15 | Type B,  1 | Q Total:   625 | No queue items | 
  Time:  2046   | Type D, 14 | Type A,  2 | Q Total:   625 | No queue items | 
  Time:  2047   | Type D, 13 | Type A,  1 | Q Total:   625 | No queue items | 
  Time:  2048   | Type D, 12 | Type C,  8 | Q Total:   624 | No queue items | 
  Time:  2049   | Type D, 11 | Type C,  7 | Q Total:   624 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2050   | Type D, 10 | Type C,  6 | Q Total:   625 | No queue items | 
  Time:  2051   | Type D,  9 | Type C,  5 | Q Total:   626 | No queue items | 
  Time:  2052   | Type D,  8 | Type D,  5 | Q Total:   628 | No queue items | 
  Time:  2053   | Type D,  7 | Type D,  4 | Q Total:   628 | No queue items | 
  Time:  2054   | Type D,  6 | Type D,  3 | Q Total:   628 | No queue items | 
  Time:  2055   | Type D,  5 | Type D,  2 | Q Total:   629 | No queue items | 
  Time:  2056   | Type D,  4 | Type D,  1 | Q Total:   629 | No queue items | 
  Time:  2057   | Type D,  3 | Type C,  4 | Q Total:   628 | No queue items | 
  Time:  2058   | Type D,  2 | Type C,  3 | Q Total:   629 | No queue items | 
  Time:  2059   | Type D,  1 | Type D, 20 | Q Total:   631 | No queue items | 
  Time:  2060   | Type C,  2 | Type D, 19 | Q Total:   630 | No queue items | 
  Time:  2061   | Type C,  1 | Type D, 18 | Q Total:   630 | No queue items | 
  Time:  2062   | Type A,  4 | Type D, 17 | Q Total:   629 | No queue items | 
  Time:  2063   | Type A,  3 | Type D, 16 | Q Total:   629 | No queue items | 
  Time:  2064   | Type D,  5 | Type D, 15 | Q Total:   631 | No queue items | 
  Time:  2065   | Type D,  4 | Type D, 14 | Q Total:   632 | No queue items | 
  Time:  2066   | Type D,  3 | Type D, 13 | Q Total:   632 | No queue items | 
  Time:  2067   | Type D,  2 | Type D, 12 | Q Total:   632 | No queue items | 
  Time:  2068   | Type D,  1 | Type D, 11 | Q Total:   633 | No queue items | 
  Time:  2069   | Type A,  2 | Type D, 10 | Q Total:   632 | No queue items | 
  Time:  2070   | Type A,  1 | Type D,  9 | Q Total:   633 | No queue items | 
  Time:  2071   | Type B,  7 | Type D,  8 | Q Total:   632 | No queue items | 
  Time:  2072   | Type D, 17 | Type D,  7 | Q Total:   634 | No queue items | 
  Time:  2073   | Type D, 16 | Type D,  6 | Q Total:   634 | No queue items | 
  Time:  2074   | Type D, 15 | Type D,  5 | Q Total:   635 | No queue items | 
  Time:  2075   | Type D, 14 | Type D,  4 | Q Total:   635 | No queue items | 
  Time:  2076   | Type D, 13 | Type D,  3 | Q Total:   635 | Q Total:     1 | 
  Time:  2077   | Type D, 12 | Type D,  2 | Q Total:   635 | Q Total:     1 | 
  Time:  2078   | Type D, 11 | Type D,  1 | Q Total:   635 | Q Total:     1 | 
  Time:  2079   | Type D, 10 | Type D,  2 | Q Total:   637 | No queue items | 
  Time:  2080   | Type D,  9 | Type D,  1 | Q Total:   637 | No queue items | 
  Time:  2081   | Type D,  8 | Type B,  6 | Q Total:   636 | No queue items | 
  Time:  2082   | Type D,  7 | Type B,  5 | Q Total:   636 | No queue items | 
  Time:  2083   | Type D,  6 | Type B,  4 | Q Total:   636 | No queue items | 
  Time:  2084   | Type D,  5 | Type B,  3 | Q Total:   636 | No queue items | 
  Time:  2085   | Type D,  4 | Type D, 12 | Q Total:   639 | No queue items | 
  Time:  2086   | Type D,  3 | Type D, 11 | Q Total:   640 | No queue items | 
  Time:  2087   | Type D,  2 | Type D, 10 | Q Total:   640 | No queue items | 
  Time:  2088   | Type D,  1 | Type D,  9 | Q Total:   640 | No queue items | 
  Time:  2089   | Type B,  2 | Type D,  8 | Q Total:   640 | No queue items | 
  Time:  2090   | Type B,  1 | Type D,  7 | Q Total:   640 | No queue items | 
  Time:  2091   | Type C,  8 | Type D,  6 | Q Total:   639 | No queue items | 
  Time:  2092   | Type C,  7 | Type D,  5 | Q Total:   640 | No queue items | 
  Time:  2093   | Type C,  6 | Type D,  4 | Q Total:   640 | No queue items | 
  Time:  2094   | Type C,  5 | Type D,  3 | Q Total:   641 | No queue items | 
  Time:  2095   | Type D, 22 | Type D,  2 | Q Total:   643 | No queue items | 
  Time:  2096   | Type D, 21 | Type D,  1 | Q Total:   643 | No queue items | 
  Time:  2097   | Type D, 20 | Type C,  4 | Q Total:   642 | No queue items | 
  Time:  2098   | Type D, 19 | Type C,  3 | Q Total:   643 | No queue items | 
  Time:  2099   | Type D, 18 | Type C,  2 | Q Total:   643 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2100   | Type D, 17 | Type C,  1 | Q Total:   643 | No queue items | 
  Time:  2101   | Type D, 16 | Type D, 17 | Q Total:   644 | No queue items | 
  Time:  2102   | Type D, 15 | Type D, 16 | Q Total:   644 | No queue items | 
  Time:  2103   | Type D, 14 | Type D, 15 | Q Total:   644 | No queue items | 
  Time:  2104   | Type D, 13 | Type D, 14 | Q Total:   645 | No queue items | 
  Time:  2105   | Type D, 12 | Type D, 13 | Q Total:   646 | No queue items | 
  Time:  2106   | Type D, 11 | Type D, 12 | Q Total:   646 | No queue items | 
  Time:  2107   | Type D, 10 | Type D, 11 | Q Total:   646 | No queue items | 
  Time:  2108   | Type D,  9 | Type D, 10 | Q Total:   646 | Q Total:     1 | 
  Time:  2109   | Type D,  8 | Type D,  9 | Q Total:   646 | Q Total:     1 | 
  Time:  2110   | Type D,  7 | Type D,  8 | Q Total:   647 | Q Total:     1 | 
  Time:  2111   | Type D,  6 | Type D,  7 | Q Total:   649 | Q Total:     1 | 
  Time:  2112   | Type D,  5 | Type D,  6 | Q Total:   649 | Q Total:     2 | 
  Time:  2113   | Type D,  4 | Type D,  5 | Q Total:   649 | Q Total:     2 | 
  Time:  2114   | Type D,  3 | Type D,  4 | Q Total:   649 | Q Total:     2 | 
  Time:  2115   | Type D,  2 | Type D,  3 | Q Total:   649 | Q Total:     2 | 
  Time:  2116   | Type D,  1 | Type D,  2 | Q Total:   651 | Q Total:     2 | 
  Time:  2117   | Type D, 18 | Type D,  1 | Q Total:   651 | Q Total:     1 | 
  Time:  2118   | Type D, 17 | Type D, 12 | Q Total:   651 | No queue items | 
  Time:  2119   | Type D, 16 | Type D, 11 | Q Total:   651 | No queue items | 
  Time:  2120   | Type D, 15 | Type D, 10 | Q Total:   652 | No queue items | 
  Time:  2121   | Type D, 14 | Type D,  9 | Q Total:   653 | No queue items | 
  Time:  2122   | Type D, 13 | Type D,  8 | Q Total:   653 | Q Total:     1 | 
  Time:  2123   | Type D, 12 | Type D,  7 | Q Total:   654 | Q Total:     1 | 
  Time:  2124   | Type D, 11 | Type D,  6 | Q Total:   654 | Q Total:     1 | 
  Time:  2125   | Type D, 10 | Type D,  5 | Q Total:   655 | Q Total:     1 | 
  Time:  2126   | Type D,  9 | Type D,  4 | Q Total:   656 | Q Total:     1 | 
  Time:  2127   | Type D,  8 | Type D,  3 | Q Total:   656 | Q Total:     1 | 
  Time:  2128   | Type D,  7 | Type D,  2 | Q Total:   656 | Q Total:     2 | 
  Time:  2129   | Type D,  6 | Type D,  1 | Q Total:   656 | Q Total:     2 | 
  Time:  2130   | Type D,  5 | Type D, 22 | Q Total:   657 | Q Total:     1 | 
  Time:  2131   | Type D,  4 | Type D, 21 | Q Total:   658 | Q Total:     1 | 
  Time:  2132   | Type D,  3 | Type D, 20 | Q Total:   658 | Q Total:     2 | 
  Time:  2133   | Type D,  2 | Type D, 19 | Q Total:   658 | Q Total:     2 | 
  Time:  2134   | Type D,  1 | Type D, 18 | Q Total:   658 | Q Total:     2 | 
  Time:  2135   | Type D, 11 | Type D, 17 | Q Total:   658 | Q Total:     1 | 
  Time:  2136   | Type D, 10 | Type D, 16 | Q Total:   658 | Q Total:     2 | 
  Time:  2137   | Type D,  9 | Type D, 15 | Q Total:   660 | Q Total:     2 | 
  Time:  2138   | Type D,  8 | Type D, 14 | Q Total:   661 | Q Total:     2 | 
  Time:  2139   | Type D,  7 | Type D, 13 | Q Total:   661 | Q Total:     2 | 
  Time:  2140   | Type D,  6 | Type D, 12 | Q Total:   661 | Q Total:     2 | 
  Time:  2141   | Type D,  5 | Type D, 11 | Q Total:   662 | Q Total:     2 | 
  Time:  2142   | Type D,  4 | Type D, 10 | Q Total:   662 | Q Total:     3 | 
  Time:  2143   | Type D,  3 | Type D,  9 | Q Total:   662 | Q Total:     3 | 
  Time:  2144   | Type D,  2 | Type D,  8 | Q Total:   663 | Q Total:     3 | 
  Time:  2145   | Type D,  1 | Type D,  7 | Q Total:   663 | Q Total:     3 | 
  Time:  2146   | Type D, 16 | Type D,  6 | Q Total:   664 | Q Total:     2 | 
  Time:  2147   | Type D, 15 | Type D,  5 | Q Total:   664 | Q Total:     2 | 
  Time:  2148   | Type D, 14 | Type D,  4 | Q Total:   664 | Q Total:     2 | 
  Time:  2149   | Type D, 13 | Type D,  3 | Q Total:   664 | Q Total:     3 | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2150   | Type D, 12 | Type D,  2 | Q Total:   665 | Q Total:     3 | 
  Time:  2151   | Type D, 11 | Type D,  1 | Q Total:   666 | Q Total:     3 | 
  Time:  2152   | Type D, 10 | Type D,  7 | Q Total:   666 | Q Total:     2 | 
  Time:  2153   | Type D,  9 | Type D,  6 | Q Total:   667 | Q Total:     2 | 
  Time:  2154   | Type D,  8 | Type D,  5 | Q Total:   667 | Q Total:     2 | 
  Time:  2155   | Type D,  7 | Type D,  4 | Q Total:   667 | Q Total:     2 | 
  Time:  2156   | Type D,  6 | Type D,  3 | Q Total:   668 | Q Total:     2 | 
  Time:  2157   | Type D,  5 | Type D,  2 | Q Total:   668 | Q Total:     2 | 
  Time:  2158   | Type D,  4 | Type D,  1 | Q Total:   668 | Q Total:     3 | 
  Time:  2159   | Type D,  3 | Type D,  6 | Q Total:   669 | Q Total:     2 | 
  Time:  2160   | Type D,  2 | Type D,  5 | Q Total:   669 | Q Total:     2 | 
  Time:  2161   | Type D,  1 | Type D,  4 | Q Total:   670 | Q Total:     2 | 
  Time:  2162   | Type D, 17 | Type D,  3 | Q Total:   670 | Q Total:     1 | 
  Time:  2163   | Type D, 16 | Type D,  2 | Q Total:   670 | Q Total:     1 | 
  Time:  2164   | Type D, 15 | Type D,  1 | Q Total:   670 | Q Total:     1 | 
  Time:  2165   | Type D, 14 | Type D, 10 | Q Total:   673 | No queue items | 
  Time:  2166   | Type D, 13 | Type D,  9 | Q Total:   673 | No queue items | 
  Time:  2167   | Type D, 12 | Type D,  8 | Q Total:   673 | Q Total:     1 | 
  Time:  2168   | Type D, 11 | Type D,  7 | Q Total:   673 | Q Total:     1 | 
  Time:  2169   | Type D, 10 | Type D,  6 | Q Total:   673 | Q Total:     1 | 
  Time:  2170   | Type D,  9 | Type D,  5 | Q Total:   674 | Q Total:     1 | 
  Time:  2171   | Type D,  8 | Type D,  4 | Q Total:   675 | Q Total:     1 | 
  Time:  2172   | Type D,  7 | Type D,  3 | Q Total:   676 | Q Total:     1 | 
  Time:  2173   | Type D,  6 | Type D,  2 | Q Total:   676 | Q Total:     1 | 
  Time:  2174   | Type D,  5 | Type D,  1 | Q Total:   676 | Q Total:     1 | 
  Time:  2175   | Type D,  4 | Type D,  9 | Q Total:   677 | No queue items | 
  Time:  2176   | Type D,  3 | Type D,  8 | Q Total:   677 | No queue items | 
  Time:  2177   | Type D,  2 | Type D,  7 | Q Total:   677 | No queue items | 
  Time:  2178   | Type D,  1 | Type D,  6 | Q Total:   677 | No queue items | 
  Time:  2179   | Type D, 12 | Type D,  5 | Q Total:   680 | No queue items | 
  Time:  2180   | Type D, 11 | Type D,  4 | Q Total:   680 | No queue items | 
  Time:  2181   | Type D, 10 | Type D,  3 | Q Total:   680 | No queue items | 
  Time:  2182   | Type D,  9 | Type D,  2 | Q Total:   680 | No queue items | 
  Time:  2183   | Type D,  8 | Type D,  1 | Q Total:   680 | No queue items | 
  Time:  2184   | Type D,  7 | Type A,  2 | Q Total:   680 | No queue items | 
  Time:  2185   | Type D,  6 | Type A,  1 | Q Total:   680 | No queue items | 
  Time:  2186   | Type D,  5 | Type B,  6 | Q Total:   679 | No queue items | 
  Time:  2187   | Type D,  4 | Type B,  5 | Q Total:   680 | No queue items | 
  Time:  2188   | Type D,  3 | Type D, 17 | Q Total:   682 | No queue items | 
  Time:  2189   | Type D,  2 | Type D, 16 | Q Total:   683 | No queue items | 
  Time:  2190   | Type D,  1 | Type D, 15 | Q Total:   683 | No queue items | 
  Time:  2191   | Type B,  4 | Type D, 14 | Q Total:   682 | No queue items | 
  Time:  2192   | Type B,  3 | Type D, 13 | Q Total:   682 | No queue items | 
  Time:  2193   | Type B,  2 | Type D, 12 | Q Total:   683 | No queue items | 
  Time:  2194   | Type B,  1 | Type D, 11 | Q Total:   683 | No queue items | 
  Time:  2195   | Type C,  6 | Type D, 10 | Q Total:   683 | No queue items | 
  Time:  2196   | Type C,  5 | Type D,  9 | Q Total:   683 | No queue items | 
  Time:  2197   | Type C,  4 | Type D,  8 | Q Total:   683 | No queue items | 
  Time:  2198   | Type C,  3 | Type D,  7 | Q Total:   683 | No queue items | 
  Time:  2199   | Type C,  2 | Type D,  6 | Q Total:   684 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2200   | Type C,  1 | Type D,  5 | Q Total:   684 | No queue items | 
  Time:  2201   | Type A,  5 | Type D,  4 | Q Total:   684 | No queue items | 
  Time:  2202   | Type D,  8 | Type D,  3 | Q Total:   685 | No queue items | 
  Time:  2203   | Type D,  7 | Type D,  2 | Q Total:   685 | No queue items | 
  Time:  2204   | Type D,  6 | Type D,  1 | Q Total:   686 | No queue items | 
  Time:  2205   | Type D,  5 | Type A,  4 | Q Total:   685 | No queue items | 
  Time:  2206   | Type D,  4 | Type A,  3 | Q Total:   686 | No queue items | 
  Time:  2207   | Type D,  3 | Type A,  2 | Q Total:   686 | No queue items | 
  Time:  2208   | Type D,  2 | Type A,  1 | Q Total:   687 | No queue items | 
  Time:  2209   | Type D,  1 | Type B,  3 | Q Total:   687 | No queue items | 
  Time:  2210   | Type C,  7 | Type B,  2 | Q Total:   686 | No queue items | 
  Time:  2211   | Type C,  6 | Type B,  1 | Q Total:   686 | No queue items | 
  Time:  2212   | Type C,  5 | Type A,  1 | Q Total:   685 | No queue items | 
  Time:  2213   | Type D, 18 | Type C,  4 | Q Total:   686 | No queue items | 
  Time:  2214   | Type D, 17 | Type C,  3 | Q Total:   686 | No queue items | 
  Time:  2215   | Type D, 16 | Type C,  2 | Q Total:   686 | No queue items | 
  Time:  2216   | Type D, 15 | Type C,  1 | Q Total:   686 | No queue items | 
  Time:  2217   | Type D, 14 | Type A,  2 | Q Total:   686 | No queue items | 
  Time:  2218   | Type D, 13 | Type A,  1 | Q Total:   686 | No queue items | 
  Time:  2219   | Type D, 12 | Type B,  2 | Q Total:   686 | No queue items | 
  Time:  2220   | Type D, 11 | Type B,  1 | Q Total:   686 | No queue items | 
  Time:  2221   | Type D, 10 | Type D,  3 | Q Total:   686 | No queue items | 
  Time:  2222   | Type D,  9 | Type D,  2 | Q Total:   686 | No queue items | 
  Time:  2223   | Type D,  8 | Type D,  1 | Q Total:   686 | No queue items | 
  Time:  2224   | Type D,  7 | Type A,  2 | Q Total:   687 | No queue items | 
  Time:  2225   | Type D,  6 | Type A,  1 | Q Total:   688 | No queue items | 
  Time:  2226   | Type D,  5 | Type B,  8 | Q Total:   687 | No queue items | 
  Time:  2227   | Type D,  4 | Type B,  7 | Q Total:   687 | No queue items | 
  Time:  2228   | Type D,  3 | Type B,  6 | Q Total:   687 | No queue items | 
  Time:  2229   | Type D,  2 | Type D, 18 | Q Total:   688 | No queue items | 
  Time:  2230   | Type D,  1 | Type D, 17 | Q Total:   689 | No queue items | 
  Time:  2231   | Type B,  5 | Type D, 16 | Q Total:   688 | No queue items | 
  Time:  2232   | Type B,  4 | Type D, 15 | Q Total:   688 | No queue items | 
  Time:  2233   | Type B,  3 | Type D, 14 | Q Total:   689 | No queue items | 
  Time:  2234   | Type B,  2 | Type D, 13 | Q Total:   689 | No queue items | 
  Time:  2235   | Type B,  1 | Type D, 12 | Q Total:   690 | No queue items | 
  Time:  2236   | Type A,  4 | Type D, 11 | Q Total:   689 | No queue items | 
  Time:  2237   | Type A,  3 | Type D, 10 | Q Total:   690 | No queue items | 
  Time:  2238   | Type D, 18 | Type D,  9 | Q Total:   691 | No queue items | 
  Time:  2239   | Type D, 17 | Type D,  8 | Q Total:   691 | No queue items | 
  Time:  2240   | Type D, 16 | Type D,  7 | Q Total:   693 | No queue items | 
  Time:  2241   | Type D, 15 | Type D,  6 | Q Total:   693 | No queue items | 
  Time:  2242   | Type D, 14 | Type D,  5 | Q Total:   694 | No queue items | 
  Time:  2243   | Type D, 13 | Type D,  4 | Q Total:   694 | No queue items | 
  Time:  2244   | Type D, 12 | Type D,  3 | Q Total:   695 | No queue items | 
  Time:  2245   | Type D, 11 | Type D,  2 | Q Total:   695 | Q Total:     1 | 
  Time:  2246   | Type D, 10 | Type D,  1 | Q Total:   695 | Q Total:     1 | 
  Time:  2247   | Type D,  9 | Type D,  2 | Q Total:   696 | No queue items | 
  Time:  2248   | Type D,  8 | Type D,  1 | Q Total:   697 | No queue items | 
  Time:  2249   | Type D,  7 | Type D,  8 | Q Total:   697 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2250   | Type D,  6 | Type D,  7 | Q Total:   698 | No queue items | 
  Time:  2251   | Type D,  5 | Type D,  6 | Q Total:   698 | No queue items | 
  Time:  2252   | Type D,  4 | Type D,  5 | Q Total:   698 | No queue items | 
  Time:  2253   | Type D,  3 | Type D,  4 | Q Total:   698 | No queue items | 
  Time:  2254   | Type D,  2 | Type D,  3 | Q Total:   700 | No queue items | 
  Time:  2255   | Type D,  1 | Type D,  2 | Q Total:   700 | No queue items | 
  Time:  2256   | Type A,  2 | Type D,  1 | Q Total:   700 | No queue items | 
  Time:  2257   | Type A,  1 | Type C, 11 | Q Total:   699 | No queue items | 
  Time:  2258   | Type D,  5 | Type C, 10 | Q Total:   699 | No queue items | 
  Time:  2259   | Type D,  4 | Type C,  9 | Q Total:   699 | No queue items | 
  Time:  2260   | Type D,  3 | Type C,  8 | Q Total:   699 | No queue items | 
  Time:  2261   | Type D,  2 | Type C,  7 | Q Total:   699 | No queue items | 
  Time:  2262   | Type D,  1 | Type D,  6 | Q Total:   702 | No queue items | 
  Time:  2263   | Type C,  6 | Type D,  5 | Q Total:   701 | No queue items | 
  Time:  2264   | Type C,  5 | Type D,  4 | Q Total:   701 | No queue items | 
  Time:  2265   | Type C,  4 | Type D,  3 | Q Total:   701 | No queue items | 
  Time:  2266   | Type C,  3 | Type D,  2 | Q Total:   703 | No queue items | 
  Time:  2267   | Type C,  2 | Type D,  1 | Q Total:   703 | No queue items | 
  Time:  2268   | Type C,  1 | Type B,  5 | Q Total:   702 | No queue items | 
  Time:  2269   | Type A,  3 | Type B,  4 | Q Total:   701 | No queue items | 
  Time:  2270   | Type A,  2 | Type B,  3 | Q Total:   702 | No queue items | 
  Time:  2271   | Type D,  5 | Type B,  2 | Q Total:   704 | No queue items | 
  Time:  2272   | Type D,  4 | Type B,  1 | Q Total:   704 | No queue items | 
  Time:  2273   | Type D,  3 | Type A,  1 | Q Total:   703 | No queue items | 
  Time:  2274   | Type D,  2 | Type C,  9 | Q Total:   702 | No queue items | 
  Time:  2275   | Type D,  1 | Type C,  8 | Q Total:   702 | No queue items | 
  Time:  2276   | Type A,  2 | Type C,  7 | Q Total:   702 | No queue items | 
  Time:  2277   | Type A,  1 | Type C,  6 | Q Total:   703 | No queue items | 
  Time:  2278   | Type B,  6 | Type C,  5 | Q Total:   702 | No queue items | 
  Time:  2279   | Type B,  5 | Type C,  4 | Q Total:   702 | No queue items | 
  Time:  2280   | Type D,  4 | Type C,  3 | Q Total:   703 | No queue items | 
  Time:  2281   | Type D,  3 | Type C,  2 | Q Total:   704 | No queue items | 
  Time:  2282   | Type D,  2 | Type C,  1 | Q Total:   704 | No queue items | 
  Time:  2283   | Type D,  1 | Type B,  4 | Q Total:   703 | No queue items | 
  Time:  2284   | Type C, 12 | Type B,  3 | Q Total:   703 | No queue items | 
  Time:  2285   | Type C, 11 | Type B,  2 | Q Total:   704 | No queue items | 
  Time:  2286   | Type C, 10 | Type B,  1 | Q Total:   704 | No queue items | 
  Time:  2287   | Type C,  9 | Type A,  4 | Q Total:   704 | No queue items | 
  Time:  2288   | Type C,  8 | Type A,  3 | Q Total:   704 | No queue items | 
  Time:  2289   | Type C,  7 | Type A,  2 | Q Total:   704 | No queue items | 
  Time:  2290   | Type C,  6 | Type A,  1 | Q Total:   704 | No queue items | 
  Time:  2291   | Type C,  5 | Type B,  8 | Q Total:   703 | No queue items | 
  Time:  2292   | Type C,  4 | Type B,  7 | Q Total:   704 | No queue items | 
  Time:  2293   | Type D, 13 | Type B,  6 | Q Total:   707 | No queue items | 
  Time:  2294   | Type D, 12 | Type B,  5 | Q Total:   707 | No queue items | 
  Time:  2295   | Type D, 11 | Type B,  4 | Q Total:   707 | No queue items | 
  Time:  2296   | Type D, 10 | Type B,  3 | Q Total:   707 | No queue items | 
  Time:  2297   | Type D,  9 | Type B,  2 | Q Total:   708 | No queue items | 
  Time:  2298   | Type D,  8 | Type B,  1 | Q Total:   709 | No queue items | 
  Time:  2299   | Type D,  7 | Type C,  3 | Q Total:   708 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2300   | Type D,  6 | Type C,  2 | Q Total:   708 | No queue items | 
  Time:  2301   | Type D,  5 | Type D,  7 | Q Total:   709 | No queue items | 
  Time:  2302   | Type D,  4 | Type D,  6 | Q Total:   709 | No queue items | 
  Time:  2303   | Type D,  3 | Type D,  5 | Q Total:   710 | No queue items | 
  Time:  2304   | Type D,  2 | Type D,  4 | Q Total:   712 | No queue items | 
  Time:  2305   | Type D,  1 | Type D,  3 | Q Total:   712 | Q Total:     1 | 
  Time:  2306   | Type D, 22 | Type D,  2 | Q Total:   712 | No queue items | 
  Time:  2307   | Type D, 21 | Type D,  1 | Q Total:   713 | No queue items | 
  Time:  2308   | Type D, 20 | Type C,  1 | Q Total:   712 | No queue items | 
  Time:  2309   | Type D, 19 | Type A,  2 | Q Total:   711 | No queue items | 
  Time:  2310   | Type D, 18 | Type A,  1 | Q Total:   711 | No queue items | 
  Time:  2311   | Type D, 17 | Type C,  6 | Q Total:   710 | No queue items | 
  Time:  2312   | Type D, 16 | Type C,  5 | Q Total:   712 | No queue items | 
  Time:  2313   | Type D, 15 | Type C,  4 | Q Total:   712 | No queue items | 
  Time:  2314   | Type D, 14 | Type C,  3 | Q Total:   713 | No queue items | 
  Time:  2315   | Type D, 13 | Type C,  2 | Q Total:   713 | No queue items | 
  Time:  2316   | Type D, 12 | Type D, 14 | Q Total:   715 | No queue items | 
  Time:  2317   | Type D, 11 | Type D, 13 | Q Total:   715 | No queue items | 
  Time:  2318   | Type D, 10 | Type D, 12 | Q Total:   715 | No queue items | 
  Time:  2319   | Type D,  9 | Type D, 11 | Q Total:   716 | No queue items | 
  Time:  2320   | Type D,  8 | Type D, 10 | Q Total:   716 | No queue items | 
  Time:  2321   | Type D,  7 | Type D,  9 | Q Total:   716 | No queue items | 
  Time:  2322   | Type D,  6 | Type D,  8 | Q Total:   717 | No queue items | 
  Time:  2323   | Type D,  5 | Type D,  7 | Q Total:   717 | Q Total:     1 | 
  Time:  2324   | Type D,  4 | Type D,  6 | Q Total:   717 | Q Total:     1 | 
  Time:  2325   | Type D,  3 | Type D,  5 | Q Total:   717 | Q Total:     1 | 
  Time:  2326   | Type D,  2 | Type D,  4 | Q Total:   719 | Q Total:     1 | 
  Time:  2327   | Type D,  1 | Type D,  3 | Q Total:   719 | Q Total:     1 | 
  Time:  2328   | Type D, 13 | Type D,  2 | Q Total:   719 | No queue items | 
  Time:  2329   | Type D, 12 | Type D,  1 | Q Total:   719 | No queue items | 
  Time:  2330   | Type D, 11 | Type C,  1 | Q Total:   719 | No queue items | 
  Time:  2331   | Type D, 10 | Type B,  8 | Q Total:   718 | No queue items | 
  Time:  2332   | Type D,  9 | Type B,  7 | Q Total:   720 | No queue items | 
  Time:  2333   | Type D,  8 | Type B,  6 | Q Total:   720 | No queue items | 
  Time:  2334   | Type D,  7 | Type B,  5 | Q Total:   720 | No queue items | 
  Time:  2335   | Type D,  6 | Type D, 10 | Q Total:   721 | No queue items | 
  Time:  2336   | Type D,  5 | Type D,  9 | Q Total:   721 | No queue items | 
  Time:  2337   | Type D,  4 | Type D,  8 | Q Total:   721 | No queue items | 
  Time:  2338   | Type D,  3 | Type D,  7 | Q Total:   723 | No queue items | 
  Time:  2339   | Type D,  2 | Type D,  6 | Q Total:   723 | No queue items | 
  Time:  2340   | Type D,  1 | Type D,  5 | Q Total:   723 | No queue items | 
  Time:  2341   | Type B,  4 | Type D,  4 | Q Total:   723 | No queue items | 
  Time:  2342   | Type B,  3 | Type D,  3 | Q Total:   723 | No queue items | 
  Time:  2343   | Type B,  2 | Type D,  2 | Q Total:   723 | No queue items | 
  Time:  2344   | Type B,  1 | Type D,  1 | Q Total:   725 | No queue items | 
  Time:  2345   | Type D, 14 | Type A,  5 | Q Total:   724 | No queue items | 
  Time:  2346   | Type D, 13 | Type A,  4 | Q Total:   724 | No queue items | 
  Time:  2347   | Type D, 12 | Type A,  3 | Q Total:   724 | No queue items | 
  Time:  2348   | Type D, 11 | Type A,  2 | Q Total:   725 | No queue items | 
  Time:  2349   | Type D, 10 | Type A,  1 | Q Total:   725 | No queue items | 
----------------|  Proc # 0  |  Proc # 1  | Regular Queue  | Priority Queue |----------------
  Time:  2350   | Type D,  9 | Type B,  3 | Q Total:   726 | No queue items | 
  Time:  2351   | Type D,  8 | Type D, 20 | Q Total:   727 | No queue items | 
  Time:  2352   | Type D,  7 | Type D, 19 | Q Total:   727 | No queue items | 
  Time:  2353   | Type D,  6 | Type D, 18 | Q Total:   728 | No queue items | 
  Time:  2354   | Type D,  5 | Type D, 17 | Q Total:   728 | No queue items | 
  Time:  2355   | Type D,  4 | Type D, 16 | Q Total:   728 | No queue items | 
  Time:  2356   | Type D,  3 | Type D, 15 | Q Total:   728 | No queue items | 
  Time:  2357   | Type D,  2 | Type D, 14 | Q Total:   729 | No queue items | 
  Time:  2358   | Type D,  1 | Type D, 13 | Q Total:   729 | No queue items | 
  Time:  2359   | Type B,  2 | Type D, 12 | Q Total:   729 | No queue items | 
  Time:  2360   | Type B,  1 | Type D, 11 | Q Total:   729 | No queue items | 
  Time:  2361   | Type A,  2 | Type D, 10 | Q Total:   728 | No queue items | 
  Time:  2362   | Type A,  1 | Type D,  9 | Q Total:   729 | No queue items | 
  Time:  2363   | Type C,  7 | Type D,  8 | Q Total:   729 | No queue items | 
